iter	Passed	Remaining
3222	88758	186632
3223	88778	186588
3224	88798	186545
3225	88819	186503
3226	88840	186463
3227	88861	186422
3228	88884	186385
3229	88907	186347
3230	88928	186306
3231	88948	186263
3232	88970	186223
3233	88992	186185
3234	89013	186143
3235	89034	186102
3236	89056	186063
3237	89078	186024
3238	89107	185999
3239	89125	185953
3240	89148	185916
3241	89175	185887
3242	89198	185851
3243	89217	185804
3244	89237	185761
3245	89258	185721
3246	89279	185680
3247	89302	185643
3248	89339	185635
3249	89360	185595
3250	89381	185553
3251	89402	185512
3252	89422	185470
3253	89443	185428
3254	89465	185390
3255	89486	185349
3256	89508	185310
3257	89529	185269
3258	89549	185226
3259	89570	185186
3260	89594	185150
3261	89616	185111
3262	89642	185081
3263	89665	185044
3264	89685	185002
3265	89705	184960
3266	89727	184920
3267	89751	184885
3268	89773	184846
3269	89797	184813
3270	89819	184773
3271	89840	184734
3272	89862	184695
3273	89885	184658
3274	89907	184620
3275	89931	184584
3276	89953	184546
3277	89974	184506
3278	89997	184468
3279	90018	184427
3280	90039	184387
3281	90060	184346
3282	90081	184305
3283	90106	184273
3284	90126	184232
3285	90146	184187
3286	90166	184145
3287	90189	184109
3288	90210	184068
3289	90231	184028
3290	90253	183989
3291	90274	183948
3292	90296	183910
3293	90316	183867
3294	90338	183830
3295	90360	183791
3296	90378	183745
3297	90399	183704
3298	90420	183663
3299	90443	183627
3300	90464	183588
3301	90487	183550
3302	90508	183510
3303	90529	183471
3304	90553	183436
3305	90574	183394
3306	90595	183354
3307	90614	183311
3308	90637	183274
3309	90659	183235
3310	90680	183196
3311	90703	183158
3312	90724	183118
3313	90743	183074
3314	90766	183039
3315	90787	182999
3316	90811	182964
3317	90833	182925
3318	90857	182891
3319	90879	182854
3320	90901	182814
3321	90923	182778
3322	90945	182738
3323	90964	182695
3324	90983	182651
3325	91004	182610
3326	91025	182571
3327	91047	182532
3328	91068	182492
3329	91089	182452
3330	91108	182409
3331	91128	182367
3332	91151	182330
3333	91171	182287
3334	91193	182250
3335	91213	182209
3336	91234	182168
3337	91254	182125
3338	91273	182082
3339	91294	182041
3340	91317	182005
3341	91337	181964
3342	91357	181922
3343	91379	181883
3344	91400	181844
3345	91423	181808
3346	91443	181766
3347	91463	181724
3348	91486	181688
3349	91507	181649
3350	91526	181604
3351	91544	181560
3352	91565	181519
3353	91585	181477
3354	91605	181435
3355	91624	181392
3356	91646	181355
3357	91665	181311
3358	91686	181272
3359	91707	181232
3360	91730	181195
3361	91753	181159
3362	91773	181117
3363	91794	181079
3364	91814	181036
3365	91834	180996
3366	91858	180961
3367	91878	180920
3368	91899	180880
3369	91920	180841
3370	91940	180799
3371	91960	180758
3372	91981	180717
3373	92006	180686
3374	92029	180651
3375	92050	180610
3376	92069	180567
3377	92091	180529
3378	92111	180488
3379	92131	180447
3380	92151	180406
3381	92172	180365
3382	92191	180322
3383	92210	180279
3384	92231	180240
3385	92253	180202
3386	92273	180159
3387	92294	180121
3388	92314	180080
3389	92334	180039
3390	92358	180004
3391	92380	179968
3392	92401	179929
3393	92425	179894
3394	92445	179853
3395	92466	179813
3396	92487	179774
3397	92507	179734
3398	92529	179695
3399	92550	179657
3400	92571	179616
3401	92591	179576
3402	92612	179536
3403	92631	179493
3404	92652	179454
3405	92672	179414
3406	92692	179372
3407	92714	179335
3408	92733	179291
3409	92755	179254
3410	92776	179214
3411	92797	179176
3412	92820	179140
3413	92841	179102
3414	92861	179060
3415	92881	179020
3416	92902	178980
3417	92922	178940
3418	92947	178908
3419	92967	178867
3420	92986	178824
3421	93008	178786
3422	93027	178744
3423	93047	178702
3424	93068	178663
3425	93088	178623
3426	93110	178585
3427	93129	178543
3428	93149	178502
3429	93171	178465
3430	93192	178425
3431	93226	178412
3432	93246	178371
3433	93265	178328
3434	93286	178289
3435	93306	178248
3436	93327	178209
3437	93348	178171
3438	93370	178133
3439	93390	178094
3440	93412	178056
3441	93432	178016
3442	93454	177977
3443	93473	177936
3444	93494	177896
3445	93515	177857
3446	93535	177818
3447	93553	177774
3448	93576	177738
3449	93596	177697
3450	93617	177659
3451	93638	177620
3452	93658	177580
3453	93681	177545
3454	93706	177514
3455	93726	177473
3456	93746	177432
3457	93765	177390
3458	93786	177351
3459	93808	177314
3460	93829	177275
3461	93850	177236
3462	93871	177198
3463	93890	177156
3464	93911	177117
3465	93932	177078
3466	93954	177042
3467	93978	177009
3468	94002	176976
3469	94022	176936
3470	94043	176896
3471	94066	176862
3472	94088	176825
3473	94109	176787
3474	94130	176748
3475	94150	176708
3476	94170	176667
3477	94189	176624
3478	94211	176589
3479	94232	176550
3480	94255	176516
3481	94276	176477
3482	94297	176438
3483	94317	176397
3484	94336	176357
3485	94355	176314
3486	94377	176277
3487	94397	176238
3488	94417	176197
3489	94439	176160
3490	94460	176122
3491	94480	176082
3492	94505	176052
3493	94524	176009
3494	94545	175970
3495	94567	175934
3496	94591	175902
3497	94614	175866
3498	94633	175825
3499	94654	175787
3500	94675	175748
3501	94696	175711
3502	94716	175670
3503	94741	175639
3504	94761	175599
3505	94781	175559
3506	94804	175525
3507	94824	175484
3508	94847	175450
3509	94867	175410
3510	94886	175368
3511	94909	175333
3512	94930	175295
3513	94950	175255
3514	94970	175216
3515	95027	175244
3516	95057	175222
3517	95076	175181
3518	95096	175140
3519	95118	175104
3520	95138	175065
3521	95159	175027
3522	95181	174989
3523	95202	174952
3524	95224	174915
3525	95243	174874
3526	95264	174836
3527	95285	174798
3528	95306	174759
3529	95329	174724
3530	95349	174686
3531	95370	174648
3532	95392	174611
3533	95413	174573
3534	95433	174533
3535	95454	174496
3536	95476	174459
3537	95498	174424
3538	95518	174383
3539	95538	174344
3540	95559	174306
3541	95580	174267
3542	95600	174228
3543	95622	174192
3544	95642	174153
3545	95665	174119
3546	95688	174083
3547	95708	174045
3548	95729	174007
3549	95751	173970
3550	95774	173937
3551	95796	173900
3552	95817	173862
3553	95837	173823
3554	95858	173785
3555	95881	173750
3556	95903	173715
3557	95922	173674
3558	95941	173633
3559	95963	173596
3560	95985	173561
3561	96006	173522
3562	96027	173486
3563	96049	173449
3564	96069	173410
3565	96091	173374
3566	96113	173339
3567	96134	173300
3568	96155	173262
3569	96175	173222
3570	96195	173184
3571	96216	173146
3572	96237	173108
3573	96259	173073
3574	96278	173032
3575	96300	172996
3576	96323	172962
3577	96343	172922
3578	96362	172882
3579	96383	172844
3580	96407	172811
3581	96427	172772
3582	96450	172738
3583	96472	172702
3584	96493	172665
3585	96515	172629
3586	96539	172596
3587	96560	172559
3588	96579	172519
3589	96601	172482
3590	96622	172445
3591	96648	172417
3592	96670	172382
3593	96691	172344
3594	96710	172303
3595	96732	172268
3596	96751	172227
3597	96777	172197
3598	96800	172164
3599	96820	172125
3600	96841	172088
3601	96863	172052
3602	96885	172016
3603	96908	171982
3604	96929	171945
3605	96949	171907
3606	96969	171867
3607	96988	171825
3608	97008	171787
3609	97028	171749
3610	97054	171720
3611	97075	171683
3612	97098	171648
3613	97117	171609
3614	97138	171571
3615	97161	171536
3616	97185	171504
3617	97203	171463
3618	97222	171422
3619	97241	171382
3620	97262	171343
3621	97283	171307
3622	97303	171268
3623	97325	171231
3624	97345	171193
3625	97365	171155
3626	97385	171116
3627	97408	171082
3628	97430	171046
3629	97453	171012
3630	97472	170972
3631	97492	170934
3632	97512	170894
3633	97532	170857
3634	97555	170822
3635	97576	170786
3636	97597	170748
3637	97618	170711
3638	97636	170669
3639	97657	170632
3640	97678	170596
3641	97701	170561
3642	97721	170523
3643	97741	170484
3644	97762	170446
3645	97780	170405
3646	97800	170365
3647	97820	170327
3648	97843	170294
3649	97866	170260
3650	97886	170222
3651	97907	170184
3652	97930	170152
3653	97952	170116
3654	97971	170077
3655	97991	170038
3656	98011	169998
3657	98031	169959
3658	98051	169922
3659	98071	169883
3660	98094	169849
3661	98113	169809
3662	98133	169770
3663	98154	169734
3664	98173	169694
3665	98195	169659
3666	98216	169622
3667	98239	169588
3668	98258	169549
3669	98279	169512
3670	98302	169479
3671	98326	169446
3672	98346	169408
3673	98367	169372
3674	98387	169333
3675	98409	169298
3676	98433	169266
3677	98454	169230
3678	98475	169193
3679	98497	169159
3680	98521	169126
3681	98542	169091
3682	98563	169054
3683	98583	169015
3684	98602	168975
3685	98626	168944
3686	98651	168914
3687	98672	168878
3688	98694	168842
3689	98715	168806
3690	98736	168769
3691	98757	168732
3692	98778	168696
3693	98798	168658
3694	98819	168621
3695	98842	168587
3696	98863	168551
3697	98883	168513
3698	98904	168477
3699	98927	168443
3700	98946	168404
3701	98973	168378
3702	98994	168340
3703	99014	168303
3704	99035	168266
3705	99057	168232
3706	99079	168197
3707	99100	168160
3708	99121	168124
3709	99140	168085
3710	99164	168052
3711	99187	168020
3712	99208	167983
3713	99230	167948
3714	99252	167913
3715	99274	167880
3716	99296	167845
3717	99318	167809
3718	99340	167776
3719	99364	167744
3720	99386	167710
3721	99406	167672
3722	99426	167634
3723	99446	167595
3724	99465	167555
3725	99487	167521
3726	99508	167485
3727	99527	167445
3728	99548	167409
3729	99567	167369
3730	99589	167334
3731	99608	167295
3732	99629	167259
3733	99651	167223
3734	99672	167187
3735	99692	167150
3736	99712	167112
3737	99733	167075
3738	99752	167037
3739	99772	166999
3740	99794	166963
3741	99817	166931
3742	99836	166891
3743	99857	166856
3744	99878	166819
3745	99898	166781
3746	99918	166743
3747	99938	166705
3748	99958	166669
3749	99980	166633
3750	99999	166595
3751	100023	166563
3752	100045	166528
3753	100065	166491
3754	100089	166459
3755	100109	166423
3756	100132	166389
3757	100152	166352
3758	100174	166317
3759	100194	166280
3760	100219	166251
3761	100239	166213
3762	100260	166176
3763	100280	166139
3764	100303	166106
3765	100322	166068
3766	100342	166030
3767	100362	165992
3768	100382	165955
3769	100402	165916
3770	100423	165880
3771	100445	165847
3772	100465	165809
3773	100488	165776
3774	100515	165751
3775	100535	165712
3776	100557	165678
3777	100578	165643
3778	100600	165609
3779	100620	165571
3780	100644	165540
3781	100666	165506
3782	100686	165469
3783	100706	165430
3784	100726	165394
3785	100747	165357
3786	100768	165322
3787	100789	165286
3788	100811	165252
3789	100835	165220
3790	100854	165182
3791	100874	165144
3792	100893	165106
3793	100913	165068
3794	100935	165034
3795	100955	164996
3796	100974	164958
3797	100994	164920
3798	101017	164887
3799	101037	164851
3800	101061	164819
3801	101082	164783
3802	101102	164746
3803	101122	164708
3804	101142	164671
3805	101160	164631
3806	101181	164595
3807	101200	164556
3808	101223	164524
3809	101244	164489
3810	101269	164459
3811	101291	164425
3812	101311	164389
3813	101330	164350
3814	101350	164312
3815	101370	164275
3816	101391	164239
3817	101410	164201
3818	101431	164165
3819	101451	164128
3820	101472	164092
3821	101491	164054
3822	101513	164020
3823	101532	163980
3824	101561	163958
3825	101583	163924
3826	101603	163887
3827	101623	163850
3828	101645	163816
3829	101666	163781
3830	101687	163745
3831	101706	163707
3832	101728	163673
3833	101752	163642
3834	101775	163610
3835	101797	163577
3836	101817	163539
3837	101837	163502
3838	101857	163465
3839	101877	163429
3840	101898	163393
3841	101919	163358
3842	101939	163321
3843	101960	163285
3844	101981	163249
3845	102003	163216
3846	102025	163182
3847	102048	163149
3848	102067	163112
3849	102090	163079
3850	102114	163049
3851	102138	163018
3852	102157	162980
3853	102183	162952
3854	102206	162921
3855	102229	162888
3856	102251	162854
3857	102270	162815
3858	102293	162783
3859	102312	162746
3860	102334	162712
3861	102359	162682
3862	102380	162648
3863	102396	162604
3864	102416	162568
3865	102445	162544
3866	102467	162512
3867	102490	162479
3868	102511	162444
3869	102532	162409
3870	102554	162375
3871	102579	162346
3872	102599	162309
3873	102623	162280
3874	102645	162246
3875	102663	162206
3876	102684	162171
3877	102705	162135
3878	102724	162097
3879	102743	162058
3880	102762	162021
3881	102783	161985
3882	102801	161946
3883	102824	161913
3884	102845	161879
3885	102864	161840
3886	102884	161804
3887	102904	161767
3888	102925	161732
3889	102947	161699
3890	102968	161664
3891	102991	161631
3892	103011	161596
3893	103030	161557
3894	103050	161521
3895	103073	161488
3896	103092	161450
3897	103112	161414
3898	103134	161380
3899	103156	161347
3900	103177	161312
3901	103196	161274
3902	103216	161237
3903	103235	161199
3904	103255	161163
3905	103276	161128
3906	103297	161092
3907	103318	161058
3908	103338	161021
3909	103358	160985
3910	103379	160951
3911	103398	160913
3912	103417	160875
3913	103438	160839
3914	103458	160803
3915	103479	160768
3916	103503	160738
3917	103523	160701
3918	103543	160666
3919	103567	160635
3920	103585	160596
3921	103605	160559
3922	103624	160521
3923	103645	160486
3924	103666	160451
3925	103688	160418
3926	103707	160380
3927	103727	160344
3928	103750	160312
3929	103769	160275
3930	103791	160241
3931	103813	160208
3932	103834	160173
3933	103855	160138
3934	103874	160101
3935	103893	160063
3936	103914	160028
3937	103933	159991
3938	103952	159953
3939	103976	159922
3940	103999	159892
3941	104021	159857
3942	104040	159821
3943	104061	159785
3944	104080	159749
3945	104104	159718
3946	104123	159680
3947	104143	159644
3948	104166	159612
3949	104185	159575
3950	104206	159540
3951	104224	159501
3952	104244	159464
3953	104263	159428
3954	104298	159414
3955	104318	159378
3956	104339	159343
3957	104359	159307
3958	104380	159273
3959	104398	159234
3960	104419	159200
3961	104440	159165
3962	104460	159129
3963	104481	159094
3964	104502	159059
3965	104527	159031
3966	104548	158997
3967	104567	158959
3968	104589	158927
3969	104609	158890
3970	104629	158855
3971	104649	158817
3972	104674	158790
3973	104698	158760
3974	104719	158725
3975	104739	158690
3976	104759	158654
3977	104781	158621
3978	104803	158587
3979	104822	158549
3980	104841	158513
3981	104862	158478
3982	104881	158440
3983	104899	158403
3984	104923	158372
3985	104943	158336
3986	104963	158300
3987	104982	158263
3988	105001	158226
3989	105021	158189
3990	105047	158162
3991	105069	158131
3992	105090	158096
3993	105115	158067
3994	105137	158034
3995	105157	157999
3996	105177	157963
3997	105199	157930
3998	105219	157894
3999	105240	157861
4000	105261	157826
4001	105280	157789
4002	105300	157753
4003	105326	157725
4004	105347	157691
4005	105369	157659
4006	105388	157621
4007	105407	157585
4008	105430	157554
4009	105449	157517
4010	105471	157483
4011	105495	157454
4012	105516	157419
4013	105537	157385
4014	105555	157348
4015	105580	157319
4016	105605	157290
4017	105624	157254
4018	105645	157219
4019	105666	157185
4020	105686	157150
4021	105711	157121
4022	105732	157087
4023	105751	157050
4024	105772	157015
4025	105794	156983
4026	105814	156947
4027	105839	156920
4028	105862	156889
4029	105882	156853
4030	105903	156818
4031	105922	156781
4032	105944	156749
4033	105964	156713
4034	105985	156680
4035	106005	156644
4036	106024	156606
4037	106044	156572
4038	106064	156536
4039	106085	156501
4040	106104	156466
4041	106124	156430
4042	106145	156395
4043	106165	156361
4044	106183	156322
4045	106209	156295
4046	106230	156261
4047	106249	156224
4048	106269	156189
4049	106290	156154
4050	106310	156119
4051	106331	156085
4052	106350	156048
4053	106370	156012
4054	106388	155975
4055	106410	155942
4056	106431	155908
4057	106448	155869
4058	106467	155832
4059	106487	155796
4060	106506	155760
4061	106527	155725
4062	106549	155693
4063	106575	155667
4064	106598	155636
4065	106617	155599
4066	106639	155566
4067	106658	155531
4068	106678	155495
4069	106700	155462
4070	106720	155428
4071	106742	155395
4072	106762	155360
4073	106782	155325
4074	106802	155289
4075	106822	155254
4076	106842	155218
4077	106864	155187
4078	106882	155148
4079	106902	155113
4080	106922	155077
4081	106941	155041
4082	106961	155006
4083	106980	154969
4084	107000	154934
4085	107018	154897
4086	107038	154861
4087	107059	154828
4088	107079	154793
4089	107101	154759
4090	107120	154724
4091	107145	154695
4092	107165	154660
4093	107184	154624
4094	107208	154595
4095	107228	154560
4096	107250	154528
4097	107270	154493
4098	107294	154463
4099	107313	154426
4100	107333	154391
4101	107354	154358
4102	107374	154322
4103	107394	154288
4104	107414	154253
4105	107435	154218
4106	107458	154188
4107	107478	154153
4108	107499	154120
4109	107520	154085
4110	107539	154050
4111	107559	154015
4112	107579	153979
4113	107599	153945
4114	107629	153924
4115	107649	153889
4116	107669	153855
4117	107689	153819
4118	107709	153785
4119	107733	153755
4120	107751	153718
4121	107772	153683
4122	107795	153653
4123	107817	153621
4124	107840	153591
4125	107860	153556
4126	107880	153520
4127	107904	153492
4128	107925	153458
4129	107946	153424
4130	107970	153395
4131	107992	153364
4132	108012	153328
4133	108032	153294
4134	108051	153258
4135	108070	153221
4136	108090	153187
4137	108110	153151
4138	108131	153118
4139	108152	153084
4140	108173	153052
4141	108194	153018
4142	108214	152983
4143	108236	152951
4144	108257	152918
4145	108276	152882
4146	108296	152847
4147	108314	152809
4148	108334	152775
4149	108357	152744
4150	108376	152709
4151	108397	152674
4152	108419	152643
4153	108439	152608
4154	108458	152573
4155	108481	152541
4156	108501	152507
4157	108524	152476
4158	108543	152440
4159	108564	152408
4160	108585	152374
4161	108606	152341
4162	108627	152308
4163	108646	152271
4164	108666	152237
4165	108686	152202
4166	108704	152165
4167	108724	152131
4168	108748	152102
4169	108770	152070
4170	108791	152037
4171	108812	152003
4172	108833	151970
4173	108853	151935
4174	108871	151899
4175	108891	151863
4176	108910	151827
4177	108931	151795
4178	108951	151759
4179	108972	151726
4180	108993	151693
4181	109013	151659
4182	109032	151624
4183	109051	151588
4184	109072	151555
4185	109092	151520
4186	109111	151484
4187	109130	151448
4188	109153	151417
4189	109171	151381
4190	109195	151351
4191	109219	151323
4192	109238	151286
4193	109261	151257
4194	109279	151219
4195	109300	151186
4196	109323	151156
4197	109347	151127
4198	109368	151094
4199	109391	151064
4200	109414	151034
4201	109438	151005
4202	109460	150973
4203	109480	150939
4204	109501	150906
4205	109524	150876
4206	109556	150858
4207	109581	150830
4208	109603	150799
4209	109625	150767
4210	109647	150735
4211	109670	150706
4212	109693	150675
4213	109716	150645
4214	109739	150615
4215	109767	150591
4216	109791	150562
4217	109813	150531
4218	109833	150497
4219	109855	150465
4220	109877	150433
4221	109899	150403
4222	109922	150372
4223	109945	150341
4224	109968	150311
4225	109990	150280
4226	110013	150249
4227	110036	150220
4228	110059	150189
4229	110083	150160
4230	110106	150131
4231	110131	150104
4232	110155	150075
4233	110178	150044
4234	110201	150014
4235	110224	149984
4236	110248	149955
4237	110270	149924
4238	110293	149893
4239	110319	149867
4240	110341	149836
4241	110366	149809
4242	110389	149778
4243	110411	149748
4244	110443	149729
4245	110466	149700
4246	110492	149673
4247	110519	149648
4248	110541	149617
4249	110565	149589
4250	110588	149558
4251	110613	149531
4252	110638	149504
4253	110666	149480
4254	110689	149450
4255	110714	149422
4256	110738	149394
4257	110761	149364
4258	110784	149334
4259	110810	149308
4260	110835	149281
4261	110859	149251
4262	110883	149223
4263	110906	149192
4264	110932	149167
4265	110957	149139
4266	110981	149111
4267	111005	149082
4268	111028	149051
4269	111051	149022
4270	111075	148993
4271	111098	148963
4272	111123	148936
4273	111148	148908
4274	111172	148879
4275	111198	148854
4276	111223	148826
4277	111247	148798
4278	111270	148768
4279	111294	148739
4280	111324	148718
4281	111349	148691
4282	111376	148666
4283	111401	148638
4284	111426	148611
4285	111450	148583
4286	111474	148554
4287	111497	148525
4288	111521	148496
4289	111546	148468
4290	111572	148442
4291	111596	148413
4292	111620	148385
4293	111646	148359
4294	111672	148333
4295	111698	148307
4296	111720	148276
4297	111745	148248
4298	111769	148220
4299	111797	148196
4300	111821	148167
4301	111845	148139
4302	111871	148113
4303	111899	148089
4304	111923	148061
4305	111953	148040
4306	111978	148013
4307	112002	147984
4308	112022	147951
4309	112048	147924
4310	112071	147895
4311	112096	147866
4312	112121	147840
4313	112144	147810
4314	112168	147782
4315	112193	147754
4316	112220	147730
4317	112245	147702
4318	112270	147674
4319	112292	147644
4320	112316	147615
4321	112341	147587
4322	112364	147557
4323	112389	147530
4324	112413	147501
4325	112440	147477
4326	112464	147449
4327	112489	147421
4328	112514	147393
4329	112541	147369
4330	112571	147348
4331	112595	147320
4332	112619	147291
4333	112643	147262
4334	112673	147241
4335	112702	147220
4336	112727	147192
4337	112750	147163
4338	112775	147136
4339	112798	147106
4340	112825	147081
4341	112851	147055
4342	112879	147031
4343	112901	147000
4344	112929	146977
4345	112955	146950
4346	112979	146923
4347	113002	146893
4348	113042	146884
4349	113069	146859
4350	113094	146832
4351	113118	146804
4352	113142	146775
4353	113163	146743
4354	113191	146719
4355	113215	146691
4356	113239	146663
4357	113258	146628
4358	113281	146598
4359	113307	146572
4360	113331	146543
4361	113358	146518
4362	113383	146491
4363	113407	146462
4364	113438	146444
4365	113464	146418
4366	113488	146389
4367	113511	146358
4368	113534	146329
4369	113558	146300
4370	113583	146273
4371	113607	146244
4372	113631	146216
4373	113656	146189
4374	113680	146161
4375	113705	146133
4376	113727	146102
4377	113751	146073
4378	113778	146049
4379	113803	146021
4380	113827	145992
4381	113850	145963
4382	113873	145934
4383	113898	145906
4384	113926	145883
4385	113952	145856
4386	113978	145831
4387	114006	145807
4388	114030	145779
4389	114056	145753
4390	114083	145728
4391	114107	145699
4392	114130	145670
4393	114156	145643
4394	114178	145613
4395	114205	145589
4396	114230	145561
4397	114254	145532
4398	114280	145506
4399	114303	145477
4400	114328	145450
4401	114353	145423
4402	114377	145393
4403	114404	145369
4404	114427	145339
4405	114450	145310
4406	114475	145282
4407	114499	145254
4408	114521	145223
4409	114548	145198
4410	114575	145174
4411	114600	145146
4412	114628	145123
4413	114655	145099
4414	114681	145072
4415	114706	145045
4416	114730	145017
4417	114758	144993
4418	114782	144964
4419	114807	144937
4420	114833	144912
4421	114865	144894
4422	114889	144864
4423	114913	144836
4424	114940	144811
4425	114968	144788
4426	114991	144759
4427	115016	144731
4428	115039	144702
4429	115065	144675
4430	115088	144646
4431	115115	144622
4432	115140	144594
4433	115167	144570
4434	115191	144540
4435	115216	144514
4436	115242	144488
4437	115266	144460
4438	115289	144430
4439	115313	144401
4440	115337	144373
4441	115361	144344
4442	115387	144319
4443	115411	144290
4444	115436	144263
4445	115460	144235
4446	115484	144206
4447	115508	144178
4448	115538	144157
4449	115561	144126
4450	115586	144099
4451	115611	144072
4452	115634	144043
4453	115658	144014
4454	115683	143987
4455	115708	143960
4456	115730	143929
4457	115753	143899
4458	115777	143871
4459	115806	143849
4460	115831	143822
4461	115859	143798
4462	115885	143773
4463	115916	143752
4464	115939	143723
4465	115963	143694
4466	115988	143668
4467	116012	143639
4468	116034	143609
4469	116056	143577
4470	116080	143548
4471	116107	143524
4472	116125	143488
4473	116148	143458
4474	116171	143429
4475	116195	143401
4476	116218	143371
4477	116242	143342
4478	116264	143312
4479	116289	143285
4480	116315	143258
4481	116336	143226
4482	116357	143195
4483	116381	143166
4484	116402	143134
4485	116423	143103
4486	116448	143075
4487	116470	143044
4488	116490	143011
4489	116511	142979
4490	116533	142949
4491	116555	142917
4492	116579	142889
4493	116602	142860
4494	116627	142832
4495	116653	142807
4496	116677	142779
4497	116700	142748
4498	116723	142719
4499	116745	142689
4500	116771	142662
4501	116797	142636
4502	116822	142610
4503	116844	142579
4504	116865	142547
4505	116893	142523
4506	116914	142492
4507	116936	142461
4508	116961	142433
4509	116983	142402
4510	117007	142375
4511	117031	142346
4512	117057	142320
4513	117078	142288
4514	117100	142258
4515	117123	142228
4516	117145	142198
4517	117169	142169
4518	117193	142141
4519	117214	142109
4520	117236	142079
4521	117274	142067
4522	117295	142036
4523	117317	142004
4524	117340	141975
4525	117366	141949
4526	117389	141920
4527	117412	141890
4528	117434	141859
4529	117460	141833
4530	117481	141802
4531	117503	141771
4532	117525	141741
4533	117550	141713
4534	117572	141683
4535	117593	141651
4536	117615	141620
4537	117638	141591
4538	117659	141559
4539	117685	141533
4540	117709	141505
4541	117730	141473
4542	117754	141445
4543	117775	141414
4544	117800	141387
4545	117826	141360
4546	117848	141330
4547	117872	141302
4548	117896	141273
4549	117919	141244
4550	117946	141219
4551	117968	141189
4552	117988	141156
4553	118013	141129
4554	118034	141097
4555	118058	141069
4556	118080	141038
4557	118103	141009
4558	118128	140981
4559	118153	140954
4560	118176	140925
4561	118196	140892
4562	118218	140861
4563	118239	140829
4564	118258	140796
4565	118281	140766
4566	118302	140735
4567	118334	140715
4568	118355	140684
4569	118376	140652
4570	118400	140624
4571	118420	140592
4572	118442	140561
4573	118467	140533
4574	118486	140500
4575	118506	140468
4576	118529	140437
4577	118551	140407
4578	118575	140379
4579	118594	140345
4580	118614	140312
4581	118635	140281
4582	118657	140250
4583	118678	140219
4584	118702	140190
4585	118725	140161
4586	118746	140129
4587	118766	140097
4588	118785	140063
4589	118807	140032
4590	118828	140000
4591	118847	139966
4592	118867	139933
4593	118888	139902
4594	118908	139869
4595	118928	139836
4596	118948	139803
4597	118970	139773
4598	118990	139740
4599	119010	139708
4600	119031	139676
4601	119052	139645
4602	119102	139647
4603	119136	139630
4604	119158	139600
4605	119178	139567
4606	119200	139537
4607	119221	139506
4608	119245	139477
4609	119268	139448
4610	119289	139416
4611	119312	139387
4612	119336	139359
4613	119355	139325
4614	119375	139292
4615	119398	139263
4616	119417	139230
4617	119438	139198
4618	119458	139165
4619	119480	139135
4620	119502	139105
4621	119522	139071
4622	119542	139039
4623	119563	139008
4624	119584	138976
4625	119605	138945
4626	119624	138910
4627	119645	138880
4628	119666	138848
4629	119686	138815
4630	119706	138783
4631	119725	138749
4632	119747	138718
4633	119766	138685
4634	119785	138651
4635	119807	138621
4636	119828	138589
4637	119847	138556
4638	119870	138526
4639	119890	138494
4640	119913	138465
4641	119934	138433
4642	119956	138403
4643	119977	138371
4644	119996	138338
4645	120015	138304
4646	120034	138270
4647	120053	138236
4648	120074	138205
4649	120094	138173
4650	120114	138141
4651	120136	138110
4652	120156	138078
4653	120175	138044
4654	120194	138010
4655	120213	137976
4656	120238	137949
4657	120257	137916
4658	120295	137905
4659	120317	137874
4660	120339	137844
4661	120357	137810
4662	120379	137779
4663	120400	137747
4664	120420	137715
4665	120443	137686
4666	120463	137654
4667	120482	137620
4668	120503	137588
4669	120527	137561
4670	120546	137528
4671	120566	137494
4672	120587	137463
4673	120607	137431
4674	120627	137399
4675	120647	137366
4676	120667	137334
4677	120686	137301
4678	120706	137268
4679	120727	137237
4680	120748	137206
4681	120769	137174
4682	120789	137141
4683	120808	137108
4684	120827	137075
4685	120851	137047
4686	120872	137016
4687	120892	136984
4688	120913	136953
4689	120934	136921
4690	120956	136891
4691	120977	136860
4692	120999	136830
4693	121019	136798
4694	121044	136770
4695	121065	136739
4696	121085	136707
4697	121107	136678
4698	121127	136645
4699	121150	136616
4700	121169	136583
4701	121190	136552
4702	121212	136521
4703	121231	136488
4704	121252	136456
4705	121274	136427
4706	121297	136397
4707	121316	136365
4708	121340	136336
4709	121360	136305
4710	121380	136272
4711	121399	136239
4712	121418	136205
4713	121439	136174
4714	121459	136142
4715	121480	136111
4716	121500	136079
4717	121519	136045
4718	121541	136016
4719	121561	135983
4720	121583	135953
4721	121604	135922
4722	121626	135892
4723	121648	135862
4724	121669	135831
4725	121690	135800
4726	121709	135767
4727	121729	135735
4728	121748	135702
4729	121769	135671
4730	121789	135638
4731	121808	135606
4732	121832	135577
4733	121851	135545
4734	121872	135513
4735	121893	135482
4736	121911	135448
4737	121932	135417
4738	121953	135386
4739	121973	135354
4740	121992	135321
4741	122011	135288
4742	122033	135258
4743	122053	135226
4744	122073	135194
4745	122094	135163
4746	122116	135133
4747	122136	135101
4748	122157	135069
4749	122175	135036
4750	122197	135006
4751	122218	134975
4752	122238	134943
4753	122260	134913
4754	122280	134881
4755	122301	134850
4756	122325	134822
4757	122345	134790
4758	122365	134758
4759	122386	134728
4760	122408	134697
4761	122427	134665
4762	122448	134633
4763	122469	134603
4764	122490	134572
4765	122510	134540
4766	122529	134507
4767	122554	134481
4768	122573	134447
4769	122591	134413
4770	122611	134381
4771	122631	134350
4772	122655	134322
4773	122674	134289
4774	122694	134257
4775	122714	134225
